"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098982","CC","GO:0098982","GABA-ergic synapse","10/638","107/19960",0.0934579439252336,2.92385667828787,3.62581150211517,0.00225729828984696,0.0285689314808756,0.0245778201953731,"SLC6A1/NXPH4/DRD1/IQSEC3/GNAO1/KCND3/GAD1/SLC6A11/GABRA2/SLITRK3",10
"GO:1905370","CC","GO:1905370","serine-type endopeptidase complex","4/638","19/19960",0.210526315789474,6.58637188582742,4.42676906822182,0.00273292721738659,0.033540470395199,0.0288548296317372,"MBL2/FCN2/FCN3/COLEC10",4
"GO:0031528","CC","GO:0031528","microvillus membrane","5/638","33/19960",0.151515151515152,4.74019188752731,3.90736140998916,0.00371299069664214,0.0442282715335314,0.0380495331451563,"SLC38A4/MTTP/CA9/S100P/SLC7A11",5
"GO:0097449","CC","GO:0097449","astrocyte projection","4/638","21/19960",0.19047619047619,5.95909837289148,4.13156294467425,0.00401171522031816,0.0451317962285794,0.0388268344422606,"SLC1A2/SLC7A11/AQP4/HEPACAM",4
"GO:1905286","CC","GO:1905286","serine-type peptidase complex","4/638","21/19960",0.19047619047619,5.95909837289148,4.13156294467425,0.00401171522031816,0.0451317962285794,0.0388268344422606,"MBL2/FCN2/FCN3/COLEC10",4
"GO:0005875","CC","GO:0005875","microtubule associated complex","12/638","157/19960",0.0764331210191083,2.39123055727492,3.18007329681644,0.00464876675752389,0.0504341227954121,0.0433884201306859,"AURKB/KIF2C/KIF23/BIRC5/KIFC1/KIF18B/KIF18A/KIF20A/KIF15/KIF4A/KLC3/DNAH6",12
"GO:0005902","CC","GO:0005902","microvillus","9/638","100/19960",0.09,2.81567398119122,3.30751587707275,0.00473209053389052,0.0504341227954121,0.0433884201306859,"DCXR/SLC38A4/ENPP7/MTTP/CA9/VIL1/S100P/SLC7A11/USH1C",9
"GO:0034705","CC","GO:0034705","potassium channel complex","9/638","101/19960",0.0891089108910891,2.78779602098141,3.27305765056172,0.00505190174198139,0.0524620565513452,0.0451330493008324,"ABCC9/KCNJ8/KCNF1/KCNH2/KCNJ4/GRIK4/KCNB1/SNAP25/KCND3",9
"GO:0098687","CC","GO:0098687","chromosomal region","23/638","404/19960",0.0569306930693069,1.78109190229368,2.88208306308395,0.00572069392320523,0.057922025972453,0.0498302549626561,"AURKB/KIF2C/CCNB1/PLK1/CENPF/CDK1/NUF2/CDC20/HJURP/BIRC5/NEK2/CENPA/TTK/KIF18A/BUB1/BUB1B/CENPM/SKA3/TOP2A/SPC25/NCAPG/ERCC6L/SKA1",23
"GO:0097060","CC","GO:0097060","synaptic membrane","25/638","453/19960",0.0551876379690949,1.72655995903313,2.8423595148221,0.0060062722558212,0.0593302503318924,0.0510417488235383,"KCNJ8/APBA1/SLC6A1/DRD1/KCNJ4/SLC1A2/GRIK4/KCNB1/SNAP25/IQSEC3/SYT7/GNAO1/CACNG4/GPM6A/KCND3/ELFN1/NRCAM/GRIN2A/SLC6A11/GABRA2/LRRTM4/CHRNA4/GRIA3/SLITRK3/SLC6A2",25
"GO:0072686","CC","GO:0072686","mitotic spindle","13/638","184/19960",0.0706521739130435,2.21037208668393,2.99717619033723,0.00636264369418897,0.0613540641939651,0.0527828336535476,"AURKB/PLK1/KIF23/CDK1/KIFC1/DLGAP5/KIF18B/KIF18A/SKA3/SKA1/ASPM/SLC34A1/DCDC2",13
"GO:0005819","CC","GO:0005819","spindle","24/638","434/19960",0.0552995391705069,1.73006081793624,2.79415794954351,0.00684745350087319,0.0625324853868389,0.0537966281040772,"AURKB/KIF2C/CCNB1/PLK1/KIF23/CENPF/CDK1/CDC20/BIRC5/KIFC1/DLGAP5/NEK2/TTK/KIF18B/KIF18A/BUB1B/KIF20A/SKA3/KIF15/KIF4A/SKA1/ASPM/SLC34A1/DCDC2",24
"GO:0051233","CC","GO:0051233","spindle midzone","5/638","38/19960",0.131578947368421,4.11648242864214,3.4941673603817,0.00689053015886579,0.0625324853868389,0.0537966281040772,"AURKB/PLK1/BIRC5/KIF18B/KIF18A",5
"GO:0042734","CC","GO:0042734","presynaptic membrane","13/638","186/19960",0.0698924731182796,2.18660464489163,2.95439759275494,0.00694805393187099,0.0625324853868389,0.0537966281040772,"KCNJ8/APBA1/SLC6A1/DRD1/SLC1A2/GRIK4/SNAP25/SYT7/GNAO1/GPM6A/GRIN2A/SLC6A11/SLC6A2",13
"GO:0098533","CC","GO:0098533","ATPase dependent transmembrane transport complex","6/638","54/19960",0.111111111111111,3.47614071752003,3.31080720264368,0.00731824370371075,0.0644323630435403,0.0554310907535071,"ABCC9/KCNJ8/ABCG8/ABCG5/FXYD2/FXYD1",6
"GO:0070382","CC","GO:0070382","exocytic vesicle","16/638","253/19960",0.0632411067193676,1.97851487479401,2.84623741787743,0.00760674331785361,0.0655474690155471,0.0563904151894635,"APBA1/SYTL4/SYNGR3/SYT8/IGF1/SNAP25/SVOP/SYT7/ANXA13/SYT9/GRIN2A/SYT13/KCNK9/GABRA2/MME/SLC6A2",16
"GO:0097386","CC","GO:0097386","glial cell projection","5/638","40/19960",0.125,3.91065830721003,3.3483453362441,0.00857429023974625,0.072345573897859,0.0622388173104388,"SLC1A1/SLC1A2/SLC7A11/AQP4/HEPACAM",5
"GO:1990023","CC","GO:1990023","mitotic spindle midzone","3/638","14/19960",0.214285714285714,6.70398566950291,3.87943273223783,0.00909203506676928,0.075148453102889,0.0646501311944282,"AURKB/KIF18B/KIF18A",3
"GO:0097470","CC","GO:0097470","ribbon synapse","3/638","15/19960",0.2,6.25705329153605,3.70104766494693,0.0110987094712801,0.0898995467173686,0.0773404807367095,"CDH23/PACSIN1/SNAP25",3
"GO:0031253","CC","GO:0031253","cell projection membrane","20/638","358/19960",0.0558659217877095,1.74778024903242,2.59429286056624,0.0115828214156889,0.0919812288892942,0.0791313496097632,"EPS8L3/SLC28A1/SLC38A4/TESC/ABCG2/MTTP/CA9/DRD1/SLC1A2/USH2A/KCNB1/PACSIN1/S100P/SLC34A1/SLC7A11/ACE2/GABRA2/GPR88/AQP8/SLC22A12",20
"GO:0009897","CC","GO:0009897","external side of plasma membrane","22/638","407/19960",0.0540540540540541,1.69109548419893,2.55965980827438,0.0119721550798872,0.093244669372198,0.0802182860615921,"CD14/ENPEP/AZGP1/GHR/PLG/SLC1A1/CD24/ABCG2/GFRA1/TRPM8/LEPR/SLC4A3/MBL2/NRCAM/SCUBE1/FCN2/IL1RL1/FCN3/AQP4/COLEC10/CHRNA4/CLEC4M",22
"GO:0060077","CC","GO:0060077","inhibitory synapse","3/638","16/19960",0.1875,5.86598746081505,3.53816867845185,0.0133403865496554,0.101940689671895,0.087699462719681,"IQSEC3/GAD1/GABRA2",3
"GO:0045211","CC","GO:0045211","postsynaptic membrane","18/638","321/19960",0.0560747663551402,1.75431400697272,2.47570385524846,0.015520411930709,0.116403089480317,0.100141449299506,"SLC6A1/DRD1/KCNJ4/GRIK4/KCNB1/IQSEC3/GNAO1/CACNG4/KCND3/ELFN1/NRCAM/GRIN2A/SLC6A11/GABRA2/LRRTM4/CHRNA4/GRIA3/SLITRK3",18
"GO:0030496","CC","GO:0030496","midbody","13/638","207/19960",0.0628019323671498,1.96477518816349,2.53541150254595,0.0160195138076735,0.117961874401959,0.10148247024574,"CEP55/AURKB/PLK1/KIF23/CENPF/CDK1/BIRC5/CPEB3/NEK2/ANLN/KIF20A/KIF4A/ASPM",13
"GO:0098858","CC","GO:0098858","actin-based cell projection","14/638","234/19960",0.0598290598290598,1.87176807866463,2.43749125570007,0.0186796677436968,0.135094025646379,0.116221241036911,"DCXR/CDH23/SLC38A4/IGF2BP1/ENPP7/MTTP/CA9/USH2A/SNAP25/VIL1/GPM6A/S100P/SLC7A11/USH1C",14
"GO:0005834","CC","GO:0005834","heterotrimeric G-protein complex","4/638","35/19960",0.114285714285714,3.57545902373489,2.77104252893308,0.0247118528807881,0.175584217837179,0.151054908652648,"GNA14/GNAZ/GNG4/GNAO1",4
"GO:0008076","CC","GO:0008076","voltage-gated potassium channel complex","7/638","90/19960",0.0777777777777778,2.43329850226402,2.47635359903343,0.0251563703180533,0.175660861703648,0.151120845286309,"KCNJ8/KCNF1/KCNH2/KCNJ4/KCNB1/SNAP25/KCND3",7
"GO:0045121","CC","GO:0045121","membrane raft","16/638","293/19960",0.0546075085324232,1.70841045502691,2.21974661770101,0.0268685144508873,0.182962388677559,0.157402340876601,"ABCB4/CD14/KIF18A/ARID3A/ARID3C/ADRA1B/SLC1A1/CD24/ABCG2/TRPM8/SLC1A2/ADRA1A/ANXA13/ACE2/FXYD1/MME",16
"GO:0044306","CC","GO:0044306","neuron projection terminus","9/638","133/19960",0.0676691729323308,2.11704810615881,2.34867477445493,0.0271055390633421,0.182962388677559,0.157402340876601,"SLC1A1/SLC1A2/USH2A/PACSIN1/ELFN1/CRHBP/GAD1/MME/NTS",9
"GO:0098857","CC","GO:0098857","membrane microdomain","16/638","295/19960",0.0542372881355932,1.69682801126401,2.19100476668497,0.0283679631609447,0.188344673445617,0.162032714517217,"ABCB4/CD14/KIF18A/ARID3A/ARID3C/ADRA1B/SLC1A1/CD24/ABCG2/TRPM8/SLC1A2/ADRA1A/ANXA13/ACE2/FXYD1/MME",16
"GO:0099634","CC","GO:0099634","postsynaptic specialization membrane","10/638","157/19960",0.0636942675159236,1.99269213106244,2.26909459502882,0.0295965429088993,0.193332256098455,0.166323526364103,"GRIK4/KCNB1/CACNG4/KCND3/ELFN1/NRCAM/GRIN2A/GABRA2/GRIA3/SLITRK3",10
"GO:0005680","CC","GO:0005680","anaphase-promoting complex","3/638","22/19960",0.136363636363636,4.26617269877458,2.785244840838,0.0318565559687121,0.204792145513149,0.176182456568817,"UBE2C/CDC20/BUB1B",3
"GO:0071682","CC","GO:0071682","endocytic vesicle lumen","3/638","23/19960",0.130434782608696,4.08068692926264,2.6861809763683,0.0357885541602076,0.226474444295064,0.194835714260341,"HP/HPX/SAA1",3
"GO:0008328","CC","GO:0008328","ionotropic glutamate receptor complex","4/638","40/19960",0.1,3.12852664576803,2.44860148983279,0.0381106244997081,0.237458506498181,0.204285290840541,"GRIK4/CACNG4/GRIN2A/GRIA3",4
"GO:0030868","CC","GO:0030868","smooth endoplasmic reticulum membrane","2/638","10/19960",0.2,6.25705329153605,3.02151405724592,0.0387239009429242,0.237623937604307,0.204427611038403,"HSD3B1/AQP8",2
"GO:1905360","CC","GO:1905360","GTPase complex","4/638","41/19960",0.0975609756097561,3.05222111782246,2.3902096992818,0.0412021133878967,0.249057551076092,0.214263936078457,"GNA14/GNAZ/GNG4/GNAO1",4
"GO:0042383","CC","GO:0042383","sarcolemma","9/638","144/19960",0.0625,1.95532915360502,2.09064343998787,0.0418727010411258,0.249388881200823,0.214548979018771,"ABCC9/KCNJ8/KCNB1/CACNG4/KCND3/FXYD1/KRT19/POPDC3/AQP4",9
"GO:0098688","CC","GO:0098688","parallel fiber to Purkinje cell synapse","3/638","25/19960",0.12,3.75423197492163,2.50389486646873,0.0443613322821146,0.253648095362533,0.218213176257306,"GNAO1/GPM6A/GRIA3",3
"GO:0000235","CC","GO:0000235","astral microtubule","2/638","11/19960",0.181818181818182,5.68823026503277,2.82617077507638,0.0463455779180925,0.253648095362533,0.218213176257306,"KIF18B/KIF18A",2
"GO:0005818","CC","GO:0005818","aster","2/638","11/19960",0.181818181818182,5.68823026503277,2.82617077507638,0.0463455779180925,0.253648095362533,0.218213176257306,"KIF18B/KIF18A",2
"GO:0060091","CC","GO:0060091","kinocilium","2/638","11/19960",0.181818181818182,5.68823026503277,2.82617077507638,0.0463455779180925,0.253648095362533,0.218213176257306,"CDH23/DCDC2",2
"GO:0097450","CC","GO:0097450","astrocyte end-foot","2/638","11/19960",0.181818181818182,5.68823026503277,2.82617077507638,0.0463455779180925,0.253648095362533,0.218213176257306,"AQP4/HEPACAM",2
"GO:0097732","CC","GO:0097732","9+2 non-motile cilium","2/638","11/19960",0.181818181818182,5.68823026503277,2.82617077507638,0.0463455779180925,0.253648095362533,0.218213176257306,"CDH23/DCDC2",2
"GO:0005890","CC","GO:0005890","sodium:potassium-exchanging ATPase complex","2/638","12/19960",0.166666666666667,5.21421107628004,2.65345005240376,0.0544621347461827,0.290115047537527,0.24958565493157,"FXYD2/FXYD1",2
"GO:0098878","CC","GO:0098878","neurotransmitter receptor complex","4/638","45/19960",0.0888888888888889,2.78091257401602,2.1732635261281,0.0549441263234543,0.290115047537527,0.24958565493157,"GRIK4/CACNG4/GRIN2A/GRIA3",4
"GO:0019897","CC","GO:0019897","extrinsic component of plasma membrane","7/638","107/19960",0.0654205607476635,2.04669967480151,1.97267071034262,0.0557707731112163,0.290115047537527,0.24958565493157,"CDH23/GNA14/GNAZ/SNAP25/GNG4/GNAO1/CDH17",7
"GO:0005778","CC","GO:0005778","peroxisomal membrane","5/638","65/19960",0.0769230769230769,2.4065589582831,2.06393652728742,0.0565903426060856,0.290115047537527,0.24958565493157,"SLC27A2/ACSL1/FNDC5/SYT7/ACSL4",5
"GO:0031903","CC","GO:0031903","microbody membrane","5/638","65/19960",0.0769230769230769,2.4065589582831,2.06393652728742,0.0565903426060856,0.290115047537527,0.24958565493157,"SLC27A2/ACSL1/FNDC5/SYT7/ACSL4",5
"GO:0031093","CC","GO:0031093","platelet alpha granule lumen","5/638","67/19960",0.0746268656716418,2.33472137743882,1.98852733785087,0.0628949349829127,0.315171278247405,0.27114150253383,"PLG/HRG/KNG1/IGF1/IGF2",5
"GO:0042627","CC","GO:0042627","chylomicron","2/638","13/19960",0.153846153846154,4.81311791656619,2.49900317237824,0.0630342556494809,0.315171278247405,0.27114150253383,"APOA5/APOC3",2
"GO:0098992","CC","GO:0098992","neuronal dense core vesicle","3/638","29/19960",0.103448275862069,3.23640687493244,2.18997401907718,0.0642354702389411,0.317260554228917,0.272938904352882,"ADRB2/ADRB1/CADPS",3
"GO:0048786","CC","GO:0048786","presynaptic active zone","6/638","89/19960",0.0674157303370786,2.10911908703462,1.90553535236602,0.065490406747089,0.317703637215263,0.2733200881566,"DAO/KCNJ8/APBA1/PPFIA4/GPM6A/GAD1",6
"GO:0005771","CC","GO:0005771","multivesicular body","5/638","68/19960",0.0735294117647059,2.30038723953531,1.95182834124131,0.0661896836657406,0.317703637215263,0.2733200881566,"GFRA1/CD300LG/MBL2/CRHBP/COLEC10",5
"GO:0090533","CC","GO:0090533","cation-transporting ATPase complex","4/638","48/19960",0.0833333333333333,2.60710553814002,2.02563533470001,0.066678541143944,0.317703637215263,0.2733200881566,"ABCC9/KCNJ8/FXYD2/FXYD1",4
"GO:0016328","CC","GO:0016328","lateral plasma membrane","5/638","69/19960",0.072463768115942,2.2670482940348,1.91576879392114,0.0695789563727457,0.327668341057698,0.281892711865102,"SLC22A1/DSG1/KCNB1/CLDN18/EPCAM",5
"GO:0031091","CC","GO:0031091","platelet alpha granule","6/638","91/19960",0.0659340659340659,2.06276482138551,1.84639047556634,0.0713248570683275,0.330207490302455,0.284077139155589,"PLG/SYTL4/HRG/KNG1/IGF1/IGF2",6
"GO:0008021","CC","GO:0008021","synaptic vesicle","12/638","233/19960",0.0515021459227468,1.61125835833546,1.70539874278926,0.071748788016336,0.330207490302455,0.284077139155589,"APBA1/SYNGR3/SYT8/SNAP25/SVOP/SYT7/SYT9/GRIN2A/KCNK9/GABRA2/MME/SLC6A2",12
"GO:0045171","CC","GO:0045171","intercellular bridge","6/638","92/19960",0.0652173913043478,2.04034346463132,1.81738638782481,0.0743506107042911,0.338242552574135,0.290989694352277,"CEP55/KIF20A/ACOT12/SKA1/HSD3B1/GSTM1",6
"GO:0031234","CC","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","4/638","50/19960",0.08,2.50282131661442,1.93334966882161,0.0751650116831411,0.338242552574135,0.290989694352277,"GNA14/GNAZ/GNG4/GNAO1",4
"GO:0001917","CC","GO:0001917","photoreceptor inner segment","5/638","72/19960",0.0694444444444444,2.17258794845002,1.81121417506632,0.080308979141503,0.357419082992403,0.307487242288461,"CDH23/USH2A/SNAP25/INHA/USH1C",5
"GO:0043679","CC","GO:0043679","axon terminus","7/638","117/19960",0.0598290598290598,1.87176807866463,1.71847776293423,0.0814366698960926,0.358498383781712,0.308415763565293,"SLC1A1/USH2A/PACSIN1/ELFN1/CRHBP/GAD1/NTS",7
"GO:0072687","CC","GO:0072687","meiotic spindle","2/638","16/19960",0.125,3.91065830721003,2.1164049721002,0.0911203375044609,0.396814373003298,0.341378966768269,"SKA3/ASPM",2
"GO:0042589","CC","GO:0042589","zymogen granule membrane","2/638","17/19960",0.117647058823529,3.6806195832565,2.00917650813228,0.101160284643352,0.431262266111134,0.371014451157337,"DMBT1/ZG16",2
"GO:0097440","CC","GO:0097440","apical dendrite","2/638","17/19960",0.117647058823529,3.6806195832565,2.00917650813228,0.101160284643352,0.431262266111134,0.371014451157337,"CPEB3/SLC1A1",2
"GO:0098839","CC","GO:0098839","postsynaptic density membrane","7/638","125/19960",0.056,1.75197492163009,1.53248400645805,0.10614231024623,0.446333577230106,0.383980283465017,"GRIK4/CACNG4/ELFN1/NRCAM/GRIN2A/GRIA3/SLITRK3",7
"GO:1990752","CC","GO:1990752","microtubule end","3/638","36/19960",0.0833333333333333,2.60710553814002,1.75372329611203,0.106899646892149,0.446333577230106,0.383980283465017,"KIF2C/KIF18B/ASPM",3
"GO:0048787","CC","GO:0048787","presynaptic active zone membrane","3/638","37/19960",0.0810810810810811,2.5366432262984,1.70000512241805,0.113714738052209,0.469943560317803,0.404291925835459,"KCNJ8/APBA1/GPM6A",3
"GO:0034703","CC","GO:0034703","cation channel complex","11/638","228/19960",0.0482456140350877,1.50937689050212,1.40564223423332,0.115429984172536,0.472213571614921,0.406244814046885,"ABCC9/KCNJ8/KCNF1/KCNH2/KCNJ4/GRIK4/KCNB1/SNAP25/TRPC5/CACNG4/KCND3",11
"GO:0000794","CC","GO:0000794","condensed nuclear chromosome","5/638","81/19960",0.0617283950617284,1.93118928751113,1.52593805284913,0.117374331603371,0.475366042993654,0.408956881691747,"PLK1/NEK2/NCAPG/HORMAD2/FAM9B",5
"GO:0042588","CC","GO:0042588","zymogen granule","2/638","19/19960",0.105263157894737,3.29318594291371,1.81717307892185,0.12207353314503,0.483286940495029,0.41577122106265,"DMBT1/ZG16",2
"GO:1902495","CC","GO:1902495","transmembrane transporter complex","21/638","499/19960",0.0420841683366733,1.3166144200627,1.30152368800724,0.122571195234768,0.483286940495029,0.41577122106265,"ABCC9/KCNJ8/ABCG8/ABCG5/KCNF1/KCNH2/ANO1/KCNJ4/GRIK4/KCNB1/FXYD2/SNAP25/TRPC5/CACNG4/KCND3/GRIN2A/FXYD1/GABRA2/CHRNA4/COX6A2/GRIA3",21
"GO:0000922","CC","GO:0000922","spindle pole","9/638","180/19960",0.05,1.56426332288401,1.38184273797758,0.123946357866941,0.483286940495029,0.41577122106265,"AURKB/CCNB1/PLK1/CENPF/CDC20/DLGAP5/NEK2/KIF15/ASPM",9
"GO:0005796","CC","GO:0005796","Golgi lumen","6/638","106/19960",0.0566037735849057,1.77086413911398,1.44597390684304,0.124103313114773,0.483286940495029,0.41577122106265,"MMP11/F9/PROZ/ACAN/ZG16/GPC3",6
"GO:0034702","CC","GO:0034702","monoatomic ion channel complex","16/638","365/19960",0.0438356164383562,1.37140894061064,1.30130722729159,0.126840815447887,0.488358764351304,0.420134505523799,"ABCC9/KCNJ8/KCNF1/KCNH2/ANO1/KCNJ4/GRIK4/KCNB1/SNAP25/TRPC5/CACNG4/KCND3/GRIN2A/GABRA2/CHRNA4/GRIA3",16
"GO:0097431","CC","GO:0097431","mitotic spindle pole","3/638","39/19960",0.0769230769230769,2.4065589582831,1.59767473100613,0.127817355607996,0.488358764351304,0.420134505523799,"AURKB/PLK1/ASPM",3
"GO:0000795","CC","GO:0000795","synaptonemal complex","3/638","40/19960",0.075,2.34639498432602,1.54885764342148,0.135090874346505,0.506482178019674,0.435726058283332,"PLK1/HORMAD2/FAM9B",3
"GO:0099086","CC","GO:0099086","synaptonemal structure","3/638","40/19960",0.075,2.34639498432602,1.54885764342148,0.135090874346505,0.506482178019674,0.435726058283332,"PLK1/HORMAD2/FAM9B",3
"GO:0032589","CC","GO:0032589","neuron projection membrane","4/638","62/19960",0.0645161290322581,2.01840428759227,1.45936874263603,0.136312487417641,0.506482178019674,0.435726058283332,"SLC1A2/USH2A/KCNB1/GABRA2",4
"GO:0030133","CC","GO:0030133","transport vesicle","19/638","453/19960",0.0419426048565121,1.31218556886518,1.2212944176485,0.139578856566111,0.513903971902499,0.442111019362514,"MYRIP/APBA1/SYTL4/SYNGR3/SYT8/IGF1/SNAP25/SVOP/DBH/SYT7/ANXA13/SYT9/GRIN2A/SYT13/KCNK9/GABRA2/MME/NTS/SLC6A2",19
"GO:0032426","CC","GO:0032426","stereocilium tip","2/638","21/19960",0.0952380952380952,2.97954918644574,1.6492175494213,0.143915132215193,0.515802022541179,0.443743910230358,"CDH23/USH1C",2
"GO:0034361","CC","GO:0034361","very-low-density lipoprotein particle","2/638","21/19960",0.0952380952380952,2.97954918644574,1.6492175494213,0.143915132215193,0.515802022541179,0.443743910230358,"APOA5/APOC3",2
"GO:0034385","CC","GO:0034385","triglyceride-rich plasma lipoprotein particle","2/638","21/19960",0.0952380952380952,2.97954918644574,1.6492175494213,0.143915132215193,0.515802022541179,0.443743910230358,"APOA5/APOC3",2
