"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"WP_NUCLEAR_RECEPTORS_METAPATHWAY","WP_NUCLEAR_RECEPTORS_METAPATHWAY","WP_NUCLEAR_RECEPTORS_METAPATHWAY",273,-0.371856453122318,-1.4761157646736,0.000992250975959998,0.0164198744099864,0.0142665926273433,1885,"tags=34%, list=15%, signal=29%","11057/1376/23516/6513/23764/8553/5105/1559/51/1622/2947/7042/5552/2678/1962/154091/5272/3484/10769/8204/4609/51129/211/5360/376497/66035/3280/11309/144195/8647/595/2950/66002/1028/6817/1839/3726/117283/7056/6526/11254/6515/121512/34/9970/2948/3553/6337/81706/2946/54716/23491/7039/10891/7364/1579/10998/1557/3162/6342/6347/387509/2308/5166/55224/27063/4616/6540/28968/7049/3725/54566/30/1958/1969/54659/3082/5743/1543/1582/283375/2949/1576/159963/6523/1555/1548/340024/3084/2099/2944/1544"
"HOELZEL_NF1_TARGETS_DN","HOELZEL_NF1_TARGETS_DN","HOELZEL_NF1_TARGETS_DN",86,-0.493186714104291,-1.68439256560485,0.0009990850458329,0.0164438016562561,0.0142873820844792,1532,"tags=37%, list=12%, signal=33%","2625/51741/1910/1356/55691/26524/9510/7325/83643/56956/633/54510/122953/5587/8642/56548/85453/10157/9734/7474/6304/144165/5166/133/7025/5156/6092/730/57633/84620/64388/107"
"WENG_POR_DOSAGE","WENG_POR_DOSAGE","WENG_POR_DOSAGE",19,-0.719627987975542,-1.79932885560152,0.00101573164743984,0.0166650482597306,0.0144796146852374,748,"tags=37%, list=6%, signal=35%","641371/1557/3162/4616/1555/1548/2944"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP",136,-0.431924422393178,-1.57519093817441,0.00103993471292228,0.0170084919556881,0.0147780196046851,1674,"tags=27%, list=13%, signal=24%","3434/10875/8519/91543/3662/3976/3426/3695/6526/4052/7057/11274/912/26053/5737/1675/1359/5972/2069/11024/4061/9734/4060/122402/256236/7177/9455/5577/147495/57447/5874/79191/5743/3043/153/85480/3084"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","REACTOME_HOMOLOGY_DIRECTED_REPAIR","REACTOME_HOMOLOGY_DIRECTED_REPAIR",89,0.482705714610291,1.68753903172273,0.0010653756732153,0.017369965129758,0.0150920896390474,3396,"tags=37%, list=26%, signal=27%","9156/641/890/7516/146956/10721/63967/142/5427/5984/5888/1763/10635/2237/7517/1111/580/5983/5981/83990/197342/9025/675/57804/5111/3980/5883/10714/5982/7336/5810/4683/9656"
"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES","REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES","REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES",11,0.807956910890553,1.86557140199134,0.00107802760827893,0.0174673251977134,0.0151766820295254,688,"tags=45%, list=5%, signal=43%","983/64151/9133/891/23397"
"BIOCARTA_NUCLEARRS_PATHWAY","BIOCARTA_NUCLEARRS_PATHWAY","BIOCARTA_NUCLEARRS_PATHWAY",31,-0.635322456924005,-1.78511042275012,0.00107806410083945,0.0174673251977134,0.0151766820295254,1297,"tags=32%, list=10%, signal=29%","8647/9970/5915/1579/284541/1582/1576/1555/1592/1544"
"BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN","BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN","BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN",13,-0.780173521140658,-1.77578975372571,0.00108333651476883,0.0174982397928965,0.0152035425233821,1908,"tags=62%, list=15%, signal=52%","5860/154661/2646/5288/25987/9429/3131/10144"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",26,0.674374353439319,1.86914172795426,0.00112012409656009,0.0180364254681394,0.0156711512026478,2844,"tags=69%, list=22%, signal=54%","990/81620/8318/55388/8317/5427/4175/51053/4173/23649/4171/4172/5422/5558/5557/10926/84515/4174"
"WP_ZINC_HOMEOSTASIS","WP_ZINC_HOMEOSTASIS","WP_ZINC_HOMEOSTASIS",33,-0.626036524836352,-1.78586724556008,0.00113483800627897,0.0182169520699288,0.0158280037717857,512,"tags=30%, list=4%, signal=29%","4489/4500/4502/4496/283375/4494/4499/4501/4493/4495"
"REACTOME_METALLOTHIONEINS_BIND_METALS","REACTOME_METALLOTHIONEINS_BIND_METALS","REACTOME_METALLOTHIONEINS_BIND_METALS",10,-0.838020494031796,-1.80167485619965,0.00114819817751037,0.0183747037576351,0.0159650681005733,512,"tags=80%, list=4%, signal=77%","4489/4502/4496/4494/4499/4501/4493/4495"
"REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION","REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION","REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION",17,-0.736944223657274,-1.79266718989576,0.0011660342657047,0.0186028963678839,0.0161633358174694,2044,"tags=53%, list=16%, signal=45%","64174/22977/2678/2686/124975/2687/1553/1576/1544"
"LEE_LIVER_CANCER_DENA_UP","LEE_LIVER_CANCER_DENA_UP","LEE_LIVER_CANCER_DENA_UP",54,0.548296620624133,1.75490761240499,0.00117902063131724,0.0186953850715883,0.0162436956683085,1816,"tags=35%, list=14%, signal=30%","2719/3934/4321/1363/6696/100133941/8682/7412/11015/4854/4023/4175/3832/1282/302/1520/3953/10397/1284"
"AMIT_EGF_RESPONSE_60_HELA","AMIT_EGF_RESPONSE_60_HELA","AMIT_EGF_RESPONSE_60_HELA",42,-0.583281634856934,-1.74385801048792,0.00117605110743534,0.0186953850715883,0.0162436956683085,1811,"tags=57%, list=14%, signal=49%","2296/5781/864/10150/5187/2355/25976/8553/677/5359/10370/3280/3976/595/1316/6515/3949/7071/5054/388/4929/8013/9052/2354"
"INGRAM_SHH_TARGETS_DN","INGRAM_SHH_TARGETS_DN","INGRAM_SHH_TARGETS_DN",54,-0.553682906025317,-1.72190980874908,0.00121707614606681,0.0192401612027157,0.0167170305393211,2039,"tags=37%, list=16%, signal=31%","2824/116541/8639/51129/5239/81029/3695/51673/29950/858/23052/5806/2069/9244/5764/3082/6368/5979/6422/4311"
"LIANG_SILENCED_BY_METHYLATION_UP","LIANG_SILENCED_BY_METHYLATION_UP","LIANG_SILENCED_BY_METHYLATION_UP",26,-0.672759906604824,-1.83860399475945,0.00125504284750729,0.0197802359087437,0.0171862805242386,1682,"tags=46%, list=13%, signal=40%","3856/5552/4103/220/4621/358/5069/4973/3918/306/3855/3880"
"ZHU_CMV_24_HR_DN","ZHU_CMV_24_HR_DN","ZHU_CMV_24_HR_DN",79,-0.4918670525051,-1.65812527112965,0.00126018199655972,0.0197875197819924,0.0171926091994644,1875,"tags=33%, list=15%, signal=28%","7465/9697/2619/2202/4286/715/7058/60681/595/2056/7508/7057/3486/3480/4638/1675/3398/5054/133/7049/5783/6387/5740/5156/6783/1393"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP",153,-0.42452729656577,-1.56973501311034,0.00126311412567227,0.0197875197819924,0.0171926091994644,1861,"tags=27%, list=14%, signal=23%","55008/3213/55589/10346/3434/8519/91543/91947/857/6947/7294/114880/1028/6526/26137/10321/6335/11274/9023/26053/5972/2766/4061/51191/4300/5783/114088/5789/5101/5874/80144/79191/3696/158326/5743/1543/6296/1511/153/1393/85480"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",60,0.532945604270386,1.71519248417443,0.0012862352864741,0.0199421500345039,0.0173269614341625,4358,"tags=58%, list=34%, signal=39%","990/890/81620/5710/4175/4173/5692/4171/5716/4172/5687/10213/5721/5720/5698/6502/6500/5684/84515/4174/5706/5682/5691/5707/5704/5701/5696/10197/5708/5717/5709/7311/6233/5693/5685"
"SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3","SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3","SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3",68,0.507167070379295,1.68343816133807,0.00128588361207264,0.0199421500345039,0.0173269614341625,1010,"tags=29%, list=8%, signal=27%","2719/6690/3934/7103/1586/6091/84707/11065/4288/891/4613/174/57722/26471/6319/11082/4925/3655/4175/4050"
"CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN","CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN","CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN",174,0.404539080996171,1.54224397755962,0.00128832194031789,0.0199421500345039,0.0173269614341625,3172,"tags=32%, list=25%, signal=24%","1033/55872/983/29089/9133/4069/26996/51303/7873/1894/4179/5427/5984/64946/10067/4085/22974/51053/4758/6281/3326/126969/54749/1314/10963/9532/3608/10635/2237/4436/23456/2519/28998/5983/5716/7419/2030/79135/3703/10552/29927/7411/79868/139341/5955/5111/151525/9500/28985/1603/51649/57819/4200/112858/4841"
"LIM_MAMMARY_STEM_CELL_UP","LIM_MAMMARY_STEM_CELL_UP","LIM_MAMMARY_STEM_CELL_UP",392,-0.344115979761883,-1.41841436839154,0.00128058762891033,0.0199421500345039,0.0173269614341625,2228,"tags=30%, list=17%, signal=25%","8828/23187/5178/23452/8507/114757/2077/9564/9638/54806/3852/165/3400/3485/131566/6560/9509/1910/2669/92745/3912/57555/4804/64091/80781/4692/389136/10000/558/10875/140862/5552/8877/4885/79632/4609/199221/4915/9510/167691/857/3902/11197/2121/80757/83643/84617/127435/9469/117581/256691/3680/114880/83604/355/54510/6515/64359/2273/5098/649/8325/7057/3553/8642/24147/123879/25987/3486/6443/83478/4638/56548/57569/8425/5915/9244/55084/390/1294/4837/340485/4232/8406/79987/5099/3778/27254/8777/144165/7216/27063/64129/1959/23768/1960/7049/114088/10512/4908/23650/163782/3569/25891/3977/116535/3931/284217/3037/2047/57633/5743/5348/9547/3084/4311"
"RUTELLA_RESPONSE_TO_HGF_DN","RUTELLA_RESPONSE_TO_HGF_DN","RUTELLA_RESPONSE_TO_HGF_DN",212,-0.394040788477076,-1.51910117877897,0.00130852772263201,0.0201948150902347,0.0175464923106644,3455,"tags=39%, list=27%, signal=29%","26234/101/9873/51020/199/80273/221692/54541/56948/10235/271/864/10982/2205/942/2621/929/1604/9935/5997/9450/7763/2114/7739/1026/55893/313/10276/10983/1848/27071/54802/9020/51444/4853/64174/59307/79705/10135/114548/10288/6038/5359/11213/10954/91543/728/55022/2581/10653/81029/123/1028/64231/1839/2219/9332/6515/9467/4615/6653/7071/54210/11314/4860/1524/1808/1675/7538/2069/9734/11027/4929/4616/23108/9455/9121/2534/7091/1958/2357/51316/3084"
"MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN","MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN","MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN",19,0.705728928998394,1.82405717412031,0.00131921154819966,0.0202439418681706,0.017589176664418,2516,"tags=58%, list=20%, signal=47%","9928/9133/4175/22974/10899/65005/5885/2194/6772/6628/6009"
"REACTOME_EXTENSION_OF_TELOMERES","REACTOME_EXTENSION_OF_TELOMERES","REACTOME_EXTENSION_OF_TELOMERES",44,0.569029721150932,1.7290716159524,0.00131949553803304,0.0202439418681706,0.017589176664418,3147,"tags=48%, list=24%, signal=36%","7015/641/890/80119/79075/5984/1763/2237/23649/5983/5981/3978/5422/5558/7013/5557/57804/5111/63922/10714/5982"
"LEE_LIVER_CANCER_ACOX1_DN","LEE_LIVER_CANCER_ACOX1_DN","LEE_LIVER_CANCER_ACOX1_DN",57,-0.547521520302081,-1.71704579714442,0.00133369275697188,0.020401576555914,0.0177261393364715,2501,"tags=44%, list=19%, signal=35%","8795/8991/26959/487/3242/8529/2542/6038/3795/11309/4942/6999/85021/3990/22822/3556/10157/10998/55224/2861/6441/5625/3290/761/1592"
"OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP","OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP","OISHI_CHOLANGIOMA_STEM_CELL_LIKE_UP",301,0.345648682278023,1.40586289553627,0.00134531175508151,0.020518963161815,0.0178281320097698,3255,"tags=39%, list=25%, signal=29%","80201/6696/55740/9926/1122/1401/25896/6746/142/23381/5563/79005/3930/10067/54499/6726/125058/25782/6635/51053/79862/9804/80232/26750/59349/4548/55657/9898/79590/7107/5279/55699/6584/51018/4931/183/5498/64216/2005/25909/51377/5618/4194/51506/23029/55127/90806/6944/55746/9453/9831/55758/9191/5546/79159/6391/2271/5664/23126/7678/22796/57645/669/9129/54993/79605/3192/10919/22848/5929/51133/5867/146691/27097/80345/224/79894/9145/9668/55540/375035/147657/57191/55105/9887/2264/81688/9673/4720/10440/10314/63931/5174/5824/54856/7775/27030/10009/9869/64777/9477/7157/92703/8394/26574/325/4771/80124/9820/6638/9443/84288/51021/657/26268/4695"
"LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP","LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP","LOPEZ_MESOTELIOMA_SURVIVAL_TIME_UP",11,0.798446224235492,1.84361123951507,0.00134995588512805,0.0205295922764648,0.0178373672356254,477,"tags=55%, list=4%, signal=53%","995/24137/9833/332/9319/6790"
"HELLER_SILENCED_BY_METHYLATION_UP","HELLER_SILENCED_BY_METHYLATION_UP","HELLER_SILENCED_BY_METHYLATION_UP",239,0.37775158516453,1.49752869545599,0.00137827039496101,0.020899079662368,0.0181584005081099,1614,"tags=23%, list=13%, signal=20%","6286/1728/9245/5047/1063/7153/699/991/5347/891/2305/25903/55165/330/6756/23532/6363/6790/7412/4345/3112/5168/7262/7293/9235/8718/4105/899/7503/4318/3570/7280/341/4102/27074/4948/8605/348/3108/7035/3563/822/1116/1009/7461/1545/26047/6926/27299/1520/3604/29899/9915/1056"
"BOQUEST_STEM_CELL_UP","BOQUEST_STEM_CELL_UP","BOQUEST_STEM_CELL_UP",241,-0.376863996866413,-1.48475902864309,0.00138586350946161,0.0209531282346217,0.0182053612182335,1755,"tags=30%, list=14%, signal=27%","558/10516/2619/6038/3671/79365/2947/7042/5104/4915/5360/80114/2202/4286/715/1902/283/3624/3371/3976/55022/7058/1805/6526/79887/26040/3486/80310/22873/25878/5737/1675/5806/4958/8483/5549/6444/4232/7474/8406/79987/29940/4060/56944/7216/729/178/23768/5783/3908/6387/55076/5740/4239/57134/10512/5156/5789/2892/25891/5493/5101/10351/4886/10090/443/730/1634/2949/827/5348/9547/4311"
"RICKMAN_HEAD_AND_NECK_CANCER_C","RICKMAN_HEAD_AND_NECK_CANCER_C","RICKMAN_HEAD_AND_NECK_CANCER_C",56,-0.548339728304077,-1.71684310253023,0.00140165029400598,0.0211303860264496,0.0183593736450577,1869,"tags=50%, list=15%, signal=43%","84659/6513/2167/2863/1824/79689/3371/6999/118430/11254/978/2069/84985/23767/5099/4973/151516/793/23768/1828/3595/28234/1272/5743/7980/4499/9173/3084"
"MEISSNER_BRAIN_HCP_WITH_H3K27ME3","MEISSNER_BRAIN_HCP_WITH_H3K27ME3","MEISSNER_BRAIN_HCP_WITH_H3K27ME3",129,0.438939001023303,1.60722389336089,0.00144069221391747,0.0216561855623837,0.0188162204878238,1827,"tags=34%, list=14%, signal=30%","124872/10642/89780/3209/9427/3206/5307/389692/6495/10331/3195/7161/54626/3664/6338/10643/140766/59352/56033/8788/55897/2672/4854/4053/6692/1364/57167/2306/375616/126969/3235/22806/3234/92421/347252/1366/656/255738/2303/10736/4072/126410/7060/5017"
"HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP","HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP","HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP",55,-0.540426853689106,-1.6802222409788,0.0014622191159682,0.0218534529372144,0.0189876184659754,1382,"tags=38%, list=11%, signal=34%","9314/114548/5329/10221/1839/1316/3553/6351/2921/2069/23645/467/388/2919/6348/133/2920/5209/353514/1958/5743"
"MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP","MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP","MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP",93,0.464697669946342,1.63049980681247,0.00145855139664506,0.0218534529372144,0.0189876184659754,2193,"tags=25%, list=17%, signal=21%","10814/983/701/146909/29128/7188/1879/10643/3159/78990/11169/65094/10615/79172/9917/84733/5983/55038/8445/3978/51659/5558/219743"
"BIOCARTA_SRCRPTP_PATHWAY","BIOCARTA_SRCRPTP_PATHWAY","BIOCARTA_SRCRPTP_PATHWAY",11,0.793069141218988,1.83119556218561,0.00156361453355751,0.0233018887937898,0.0202461082568614,885,"tags=36%, list=7%, signal=34%","995/983/891/993"
"PETROVA_PROX1_TARGETS_UP","PETROVA_PROX1_TARGETS_UP","PETROVA_PROX1_TARGETS_UP",24,0.674201030722391,1.85423784796499,0.00160208794051237,0.0238070267960138,0.0206850030935928,907,"tags=42%, list=7%, signal=39%","7153/983/4605/11065/701/10403/9134/9837/23089/4175"
"LOPEZ_MESOTHELIOMA_SURVIVAL_DN","LOPEZ_MESOTHELIOMA_SURVIVAL_DN","LOPEZ_MESOTHELIOMA_SURVIVAL_DN",10,0.831005292964569,1.86948454812737,0.00163646266296483,0.0242485535899718,0.0210686286163084,1557,"tags=60%, list=12%, signal=53%","4751/55740/100133941/7280/55558/1462"
"JEON_SMAD6_TARGETS_UP","JEON_SMAD6_TARGETS_UP","JEON_SMAD6_TARGETS_UP",21,-0.701263087174678,-1.82350107822796,0.00166770440793444,0.024641280186554,0.0214098535384645,1625,"tags=52%, list=13%, signal=46%","4316/7042/11259/10221/355/7057/5806/5054/3725/3918/3084"
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES",25,0.665963981267699,1.83456945535557,0.00169327592232801,0.0249482381643853,0.0216765574312037,2155,"tags=44%, list=17%, signal=37%","9156/641/7516/146956/5888/1763/10635/7517/580/83990/197342"
"WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER","WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER","WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER",15,-0.735844717010836,-1.72186373254918,0.00174245743742953,0.0256003421809915,0.0222431453431013,2199,"tags=60%, list=17%, signal=50%","94120/9501/25924/94121/83874/201294/5874/23086/94122"
"MCBRYAN_PUBERTAL_BREAST_4_5WK_UP","MCBRYAN_PUBERTAL_BREAST_4_5WK_UP","MCBRYAN_PUBERTAL_BREAST_4_5WK_UP",229,-0.379220723619964,-1.47410343965903,0.00175088295411335,0.0256516682939255,0.0222877406138136,1684,"tags=24%, list=13%, signal=22%","2619/3856/64236/143686/10769/10406/641371/10418/149466/3371/7058/7162/54845/57619/51477/64359/4883/7057/486/6385/5806/3398/390/1294/2263/4783/1959/54101/11185/7472/54810/1510/124976/3725/5764/2348/55107/54566/5217/2591/374/51316/79191/2353/150696/58473/1272/3855/79977/4070/6422/9547/57111/9071/8842/3880"
"CHEBOTAEV_GR_TARGETS_DN","CHEBOTAEV_GR_TARGETS_DN","CHEBOTAEV_GR_TARGETS_DN",101,-0.464201222243053,-1.62466547201049,0.00179568481118318,0.0262341480420329,0.0227938346966569,2039,"tags=36%, list=16%, signal=30%","2824/91624/23333/23406/677/7042/1757/3662/5523/22998/7058/60681/8987/5587/11274/3486/9023/23345/10451/53344/9630/160140/23768/90102/401474/4982/6387/1600/5217/1272/84870/85480/345275/2668/4311/143425"
"DAWSON_METHYLATED_IN_LYMPHOMA_TCL1","DAWSON_METHYLATED_IN_LYMPHOMA_TCL1","DAWSON_METHYLATED_IN_LYMPHOMA_TCL1",38,-0.594097811992187,-1.75067495316046,0.00183568264882074,0.0266686744595437,0.0231713778635326,1684,"tags=34%, list=13%, signal=30%","2619/140862/79632/114880/10253/26053/389432/57419/1959/5789/79191/4684/2099"
"SWEET_LUNG_CANCER_KRAS_DN","SWEET_LUNG_CANCER_KRAS_DN","SWEET_LUNG_CANCER_KRAS_DN",345,-0.347244076795646,-1.41852915334837,0.00183276595287361,0.0266686744595437,0.0231713778635326,2603,"tags=32%, list=20%, signal=27%","2180/10580/3055/25937/8082/6876/53340/7704/92/4332/10979/2934/10365/7102/8997/5947/6595/5178/8140/23452/105375355/5066/3485/2824/3815/1910/23166/3912/127262/4692/3215/114/9314/1356/7074/5105/5727/2022/6657/408/4430/10875/2294/5552/130120/7148/3983/26524/5360/1305/7010/857/22998/1028/6817/64231/3399/7056/1805/355/1906/9467/2273/26137/4883/3553/11274/5311/1675/358/9590/4958/8425/10232/55504/6332/388/6304/1843/8777/27063/4616/8609/760/11185/6279/2534/3725/3908/55076/5740/57447/4091/10894/10512/654/5156/5789/3977/3290/6943/1634/1272/11318/761/64388/5348/1555/1548/9547/8842/2944"
"LEE_LIVER_CANCER_MYC_E2F1_UP","LEE_LIVER_CANCER_MYC_E2F1_UP","LEE_LIVER_CANCER_MYC_E2F1_UP",53,0.534451693046046,1.6966978387048,0.00188422177582334,0.0272975973706329,0.0237178246110823,2573,"tags=45%, list=20%, signal=36%","2719/6690/3934/4321/983/6696/10112/7429/4925/6509/4023/4085/1476/302/1520/64849/1277/28959/972/1278/7175/5730/6678/10051"
"TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN","TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN","TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN",153,-0.414722409819623,-1.53348039733059,0.00189983510147962,0.0274473398966541,0.0238479300896257,2104,"tags=34%, list=16%, signal=29%","3852/4316/3400/2824/3815/2628/23764/1356/8555/79365/23321/642273/57553/130271/3371/26511/220/5010/256691/3426/118430/55582/58499/858/4638/7039/1675/5806/10402/11099/467/390/389432/1843/23710/6376/5764/57447/23650/3918/55240/1958/1827/3696/2353/7980/3855/79679/2568/2354/6422/8424"
"REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",109,0.450458508206274,1.61838185339208,0.00190915137291684,0.0275055298906938,0.0238984891206647,4766,"tags=59%, list=37%, signal=37%","116832/6746/6726/6132/6156/90701/6224/6745/6232/6173/6185/6129/200916/6158/6222/6747/6201/23471/9349/6176/6133/6167/29927/28972/6193/6143/9789/6727/58477/6170/6204/6728/1650/6160/6731/6169/9045/23480/6165/6175/6168/6729/6748/6187/6229/3921/6155/6147/6205/6223/6228/7311/6139/6233/6181/6128/6191/6206/6227/6208/6161/6234/6134/6188"
"ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN","ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN","ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_DN",315,-0.355704978174537,-1.43634059799251,0.00194929860493773,0.0280063592383457,0.0243336403343928,2672,"tags=26%, list=21%, signal=21%","3033/84836/7263/140735/79090/6470/220323/50808/39/10216/249/6390/8192/94081/4490/9189/1025/8140/114757/8263/130/79751/3242/55527/55748/666/4598/127262/58476/10613/2012/57406/22977/11165/3394/118472/81565/6472/27309/5763/54602/4942/23498/875/115817/10221/2021/10555/23034/5051/29950/3949/158056/4860/978/6385/79720/23645/4837/4300/28992/93436/2819/127/8608/163782/11199/5959/79658/80704/26227/388595/1621/161247/84795/9172/51302/827/3483/220296/83875"
"MALONEY_RESPONSE_TO_17AAG_DN","MALONEY_RESPONSE_TO_17AAG_DN","MALONEY_RESPONSE_TO_17AAG_DN",62,0.518017874849098,1.68765132409344,0.0019894728744852,0.0285048165845661,0.0247667306079888,2901,"tags=35%, list=23%, signal=28%","771/11065/6241/5347/4085/8443/6635/3838/6156/3608/7594/2760/9141/908/7419/4090/10728/8655/6628/5757/10923/1211"
"VALK_AML_CLUSTER_1","VALK_AML_CLUSTER_1","VALK_AML_CLUSTER_1",25,-0.666475846128124,-1.81117912145459,0.0019974285189521,0.028529036958967,0.0247877747527996,1139,"tags=40%, list=9%, signal=37%","79365/6515/2273/5098/467/4929/8835/3725/5101/8842"
"WP_COPPER_HOMEOSTASIS","WP_COPPER_HOMEOSTASIS","WP_COPPER_HOMEOSTASIS",50,-0.550886200617441,-1.70638868816919,0.00200213391463621,0.028529036958967,0.0247877747527996,672,"tags=22%, list=5%, signal=21%","2308/4489/3725/55240/4500/4502/4496/4494/4501/4493/4495"
"PEART_HDAC_PROLIFERATION_CLUSTER_UP","PEART_HDAC_PROLIFERATION_CLUSTER_UP","PEART_HDAC_PROLIFERATION_CLUSTER_UP",49,0.543629654030095,1.68469441995229,0.00201123649881191,0.0285804399735539,0.0248324368403783,1321,"tags=24%, list=10%, signal=22%","995/4751/1033/11004/990/54443/641/898/8804/899/3838/8548"
"REACTOME_DISEASES_OF_DNA_REPAIR","REACTOME_DISEASES_OF_DNA_REPAIR","REACTOME_DISEASES_OF_DNA_REPAIR",29,0.638968279286589,1.827562462498,0.00206186169698281,0.0291443932261913,0.025322433969184,2183,"tags=38%, list=17%, signal=32%","55247/9156/641/7516/5888/1763/10635/4436/580/83990/4968"
"LOPEZ_MBD_TARGETS_IMPRINTED_AND_X_LINKED","LOPEZ_MBD_TARGETS_IMPRINTED_AND_X_LINKED","LOPEZ_MBD_TARGETS_IMPRINTED_AND_X_LINKED",17,0.710985435212104,1.80591010042068,0.00206212972644461,0.0291443932261913,0.025322433969184,2144,"tags=47%, list=17%, signal=39%","2719/4105/3563/215/3654/55384/7317/7319"
"FOROUTAN_TGFB_EMT_DN","FOROUTAN_TGFB_EMT_DN","FOROUTAN_TGFB_EMT_DN",99,-0.463536548972492,-1.61404067761684,0.00206830176652645,0.0291524051157291,0.0253293951895536,2088,"tags=43%, list=16%, signal=37%","4316/136/10103/57509/6652/11138/4582/2012/1356/23224/6657/3170/3983/55890/10370/4286/360/23682/51599/28231/220/54845/9411/6817/79098/5318/9957/6337/25837/7164/2069/10451/4061/7020/288/5166/54566/9414/5493/374/4680/57111/3880"
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",119,0.428611084364286,1.55675046384995,0.002121501657738,0.0298214327618793,0.0259106873873947,2941,"tags=37%, list=23%, signal=29%","24137/23046/10112/11004/146909/56992/1062/3833/81930/9493/1780/11015/29127/7280/3832/80086/25782/375/7277/1314/7278/54732/9585/64837/4905/5050/8398/90990/3796/8655/11127/51014/11316/51560/10959/51164/1778/3799/5861/636/55614/2590/3834/11014"
