0	1	2	3	4	5	6	7	8	9	10	11	12	13
PEX7	0.04772	0.01697	0.01372	0.01266	0.00694	0	0.00738	0.0076	0.00612	0.0849	0.03388	0.01178	0.01035	0.00939
PFAS	0.08544	0.04866	0.05897	0.05018	0.02594	0.01126	0.02872	0.02391	0.08225	0.09343	0.0859	0.03142	0.0141	0.04074
PFDN1	0.14204	0.21782	0.14801	0.05037	0.17517	0.06224	0.19098	0.12657	0.24613	0.1971	0.16797	0.12394	0.14625	0.22548
PFDN2	0.22615	0.34777	0.18628	0.09521	0.154	0.04256	0.10925	0.04956	0.32251	0.30863	0.14348	0.10383	0.11749	0.27649
PFDN4	0.14906	0.15591	0.08041	0.03052	0.17094	0.03359	0.07498	0.06619	0.17629	0.32218	0.13889	0.22063	0.09472	0.06265
PFDN5	0.96823	1.64352	1.04311	0.49784	1.97163	0.79864	1.67937	1.77938	1.91064	1.38371	0.89842	1.54095	2.13178	1.41812
PFDN6	0.04409	0.04419	0.01583	0.00111	0.0027	0.02704	0.02245	0.02163	0.04387	0.0742	0.04051	0.17387	0.0142	0.05454
PFKFB1	0.02406	0.01536	0.25963	0.04961	0	0	0.00681	0.00164	0.03353	0.01548	0.14434	0.00907	0	0.06686
PFKFB2	0.05119	0.12736	0.25575	0.079	0.0096	0.01159	0.09121	0.01975	0.00677	0.10147	0.19036	0.03713	0.06383	0.06343
PFKFB3	0.0035	0.04173	0.04304	0.01862	0.0454	0.01221	0.26236	0.03443	0.07568	0	0.04412	0	0.03315	0.24532
PFKFB4	0.00206	0.06258	0.04327	0.00411	0.01185	0	0.04216	0	0.01693	0	0.00505	0	0	0
PFKL	0.45192	0.7848	0.37049	0.13839	0.25642	0.1936	0.5167	0.20815	0.65105	0.3695	0.48877	0.99313	0.4359	0.40188
PFKM	0.00466	0.11622	0.01696	0.00662	0.02407	0.0035	0.01759	0.06621	0.06507	0.01446	0.00777	0.03557	0.04676	0
PFKP	0.01623	0.00817	0.0395	0.00896	0.14455	0.05719	0.02605	0.01655	0.26938	0.04041	0.05973	0.0498	0.07953	0.15255
PFN1	0.50602	0.36345	0.32422	0.35725	1.34064	0.34054	0.88591	0.24959	1.68367	0.57242	0.33601	0.30355	0.75968	0.89661
PFN2	0.03564	0.16618	0.06584	0.04036	0.03422	0.00037	0.02549	0	0	0.06025	0.09165	0.00786	0.00058	0
PFN4	0.00962	0	0.01093	0.01662	0.00082	0	0	0	0	0.04761	0.00177	0.04936	0.00468	0
PGAM1	0.31662	0.57595	0.33296	0.20762	0.36183	0.22844	0.22603	0.26752	0.76275	0.4038	0.35713	0.2686	0.66434	0.34688
PGAM2	2e-04	0.03677	0.27081	0.19508	0.0295	0.00447	0.00413	0.00114	0.00135	0	0.17061	0.00096	0	0.0604
PGAM4	0.01167	0.00535	0.01078	0.00234	0.00133	0	0.00218	0.00179	0.00017	0.01356	0.00473	0.00388	0.00654	0
PGAM5	0.06697	0.1042	0.07703	0.03333	0.01408	0.05371	0.06414	0.02918	0.06676	0.10977	0.08747	0.03714	0.00905	0.0106
PGAP1	0.0493	0.08221	0.07767	0.03793	0.0177	0.00325	0.03166	0.00069	0.00463	0.05306	0.11825	0.04261	0.00054	0.04202
PGAP2	0.22532	0.09244	0.1462	0.07983	0.05073	0.01335	0.04684	0.06873	0.04332	0.22496	0.2757	0.02402	0.04464	0.01963
PGAP3	0.16019	0.07291	0.14146	0.11596	0.01752	0.02407	0.07714	0.00835	0.04245	0.09464	0.16048	0.11141	0.02839	0
PGBD1	0.06202	0.00937	0.08626	0.01499	0.0138	0.01336	0.03971	0	0.00607	0.05751	0.01465	0.02132	0.02174	0.00248
PGBD2	0.0054	0.03533	0.05506	0.0026	0.03061	0.01209	0.01872	0.00651	0.008	0.0318	0.01468	0.01571	0.00667	0
PGBD4	0.00968	0.02144	0.06653	0.02633	0.03772	0.02587	0.00911	0	0.01873	0.02916	0.04992	0.00276	0	0
PGBD5	0.01329	0.01673	0.02934	0.04517	0.00073	0	0.0087	0	0.00033	0.00875	0.01988	0	0	0
PGC	0.01301	0.00123	0.00739	0.0045	0	0	0.00121	0	0	0.14516	0.02351	0	0	0
PGD	0.12516	0.69244	0.19218	0.15403	0.17974	0.05147	0.36127	0.14489	0.29543	0.18844	0.30065	0.29372	0.14728	0.10626
PGGT1B	0.03137	0.04769	0.05267	0.02177	0.02983	0.00646	0.06787	0.10502	0.03567	0.0162	0.02832	0.09406	0.01229	0.06814
PGK1	0.7081	0.98426	0.68191	0.36653	0.61816	0.15365	0.66845	0.32246	0.82894	0.71561	0.55916	0.32594	0.49145	0.3912
PGLS	0.18446	0.28552	0.10078	0.0467	0.15661	0.07934	0.32956	0.12867	0.33555	0.30475	0.16513	0.42468	0.16589	0.60551
PGLYRP2	0.02541	0.26454	0.28237	0.17918	0.0244	0.00192	0.04011	0.0313	0.00225	0	0.31665	0	0.08157	0
PGM1	0.37195	0.34567	0.32404	0.13901	0.10089	0.03239	0.09981	0.03599	0.1407	0.29993	0.31584	0.18283	0.10331	0.00581
PGM2	0.06199	0.07598	0.07011	0.05333	0.04054	4e-05	0.09476	0.01255	0.11036	0.07546	0.13095	0.03742	0.00058	0.07903
PGM2L1	0.19908	0.25389	0.53447	0.33489	0.31536	0.69164	0.45342	0.32687	0.23437	0.36892	0.57864	0.42434	0.26913	0.37858
PGM3	0.25133	0.19036	0.26814	0.11809	0.10367	0.07705	0.07456	0.47483	0.17479	0.33953	0.34506	0.26167	0.33154	0.14188
PGP	0.0886	0.17389	0.12744	0.06392	0.0894	0.06756	0.16594	0.09417	0.34431	0.16468	0.35178	0.09494	0.22536	0.19297
PGPEP1	0.49966	0.32549	0.73745	0.44729	0.24858	0.5695	0.41505	0.3523	0.30187	0.5041	0.63084	0.58266	0.62136	0.45411
PGPEP1L	0.00064	0.02373	0.00496	0	0.0076	4e-05	0.00198	0	0	0	0.00665	0.00093	0	0
PGRMC1	1.23593	0.73843	1.07522	0.9002	0.12042	0.07158	0.25684	0.01333	0.09333	0.93793	1.04538	0.81487	0.0044	0.01785
PGRMC2	0.5585	0.63719	0.31449	0.2063	0.18195	0.17493	0.20788	0.46792	0.12935	0.48572	0.40823	0.63809	0.29405	0.14452
PGS1	0.03497	0.03157	0.0437	0.02118	0.02632	0.01363	0.01312	0.00831	0.01723	0.06405	0.07497	0.0338	0.02421	0.12867
PHACTR1	0	0.00215	0	0	0	0	0.06615	0.0056	0.00818	0.01126	0	0	0	0.05361
PHACTR2	0.25706	0.18619	0.36636	0.24867	0.42852	0.18471	0.33547	0.06774	0.45627	0.845	0.38844	0.6262	0.32636	0.13457
PHACTR4	0.27426	0.67894	1.03688	0.72407	0.63059	1.4952	0.71764	0.79493	0.70789	0.5073	1.21438	0.88362	0.5116	0.67887
PHAX	0.47842	0.6978	0.9146	0.71351	0.58817	1.6492	0.6968	0.75989	0.7195	0.44215	1.00172	0.74985	0.8469	0.89365
PHB	0.48705	0.67737	0.49302	0.28038	0.25527	0.12851	0.2855	0.11439	0.46459	0.63433	0.55964	0.55705	0.22399	0.33316
PHB2	0.30894	0.20038	0.19432	0.09537	0.22755	0.10938	0.15676	0.18952	0.48116	0.38776	0.17817	0.39715	0.38395	0.35358
PHC1	0.01878	0.08496	0.04877	0.0024	0.08829	0.0198	0.0441	0.00166	0.08934	0.08969	0.01482	0.00549	0.04213	0.04913
PHC2	0.12769	0.27941	0.27392	0.16351	0.09601	0.02589	0.09193	0.03697	0.08811	0.25667	0.11076	0.08864	0.02954	0.03206
PHC3	1.12711	0.25911	0.38805	0.17878	0.39977	0.36112	0.32751	0.39777	0.27437	1.28057	0.5069	0.30374	0.36716	0.6137
PHEX	0.00038	0.00606	0.01266	0.01982	0.09175	0.02163	0	0.00076	0.02201	0	0.011	0.01674	0.01576	0.19178
PHF1	0.10116	0.06839	0.15535	0.09342	0.06198	0.00636	0.03026	0.11609	0.04939	0.17753	0.11631	0.05638	0.09888	0.03843
PHF10	0.14776	0.24184	0.16593	0.09047	0.08116	0.13772	0.10457	0.18292	0.19681	0.30071	0.14781	0.20346	0.1483	0.24372
PHF11	0.00323	0.01463	0.02954	0.00357	0.07695	0.00745	0.03229	0.04261	0.0449	0.00293	0.01756	0.03668	0.00448	0.13338
PHF12	0.14623	0.22061	0.65819	0.39303	0.40513	0.64159	0.36358	0.42786	0.34805	0.17518	0.679	0.4044	0.24975	0.40075
PHF13	0.07333	0.07425	0.0837	0.04878	0.03835	0.00434	0.05499	0.03475	0.03357	0.09528	0.06163	0.03141	0.12348	0.00724
PHF14	0.25293	0.61884	0.52991	0.22906	0.41268	1.00083	0.38623	0.31544	0.35298	0.34263	0.70701	0.79612	0.28138	0.30408
PHF19	0.00191	0.01557	0.01236	0.00707	0.06908	0.02722	0.04311	0.00771	0.60116	0.03471	0.13934	0.02696	0.08286	0.15007
PHF2	0.03781	0.03616	0.06092	0.02654	0.0692	0.02387	0.08949	0.03303	0.08768	0.06388	0.0796	0.14921	0.05184	0.02526
PHF20	0.29464	0.29788	0.28079	0.14299	0.36122	0.20529	0.33828	0.16113	0.36505	0.39277	0.31696	0.33883	0.43366	0.42866
PHF20L1	0.27192	0.81528	0.60986	0.22048	0.45967	0.30243	0.33368	0.32143	0.60629	0.59512	0.66932	0.6105	0.48418	0.1683
PHF21A	0.06623	0.1473	0.30405	0.12227	0.2239	0.01038	0.19688	0.20324	0.19607	0.14971	0.22204	0.12936	0.2284	0.2989
PHF23	0.09469	0.06804	0.08635	0.01801	0.07529	0.02138	0.05812	0.08037	0.06221	0.16559	0.0691	0.09543	0.04476	0.07683
PHF3	0.94502	0.79147	0.67716	0.29731	0.69139	0.29486	0.64508	0.89646	0.72821	1.0315	0.81961	0.73926	0.75379	1.11265
PHF5A	0.07141	0.08884	0.02532	0.02063	0.05627	0.01364	0.0621	0.05792	0.13407	0.11753	0.05758	0.06156	0.08107	0.04886
PHF6	0.10871	0.1358	0.0922	0.05366	0.12288	0.02971	0.09289	0.05323	0.29977	0.19504	0.22833	0.17175	0.21134	0.3181
PHF7	0.02603	0.05449	0.03483	0.0178	0.02608	0.01069	0.00817	0.04148	0.08842	0.02398	0.09802	0.18393	0.02816	0.00913
PHF8	0.17825	0.09575	0.22857	0.08436	0.09166	0.12922	0.04419	0.10932	0.23543	0.15095	0.23291	0.23776	0.07709	0.04247
PHGDH	0.53378	0.2104	0.06156	0.02169	0.06034	0.0187	0.09297	0.29196	0.14793	0.29138	0.18415	0.08576	0.17757	0
PHGR1	0	0.0024	0.00098	0.00046	0	0	0.00047	0	0	0	0	0	0	0
PHIP	0.66083	0.59382	0.67982	0.26871	0.73393	0.29431	0.59424	0.89731	1.09618	1.0072	0.87102	0.6292	1.07418	1.06782
PHKA1	0.00369	0.00312	0.02742	0.01232	0.00477	0.0065	0	0.01321	0.02903	0.00302	0.02245	0.0044	0.01296	0
PHKA2	0.37009	0.51741	1.63847	0.54035	0.15107	0.07668	0.23888	0.05231	0.15526	0.48467	1.11878	0.46957	0.10473	0.05964
PHKB	0.37389	0.24353	0.20038	0.10186	0.25676	0.39721	0.19186	0.16932	0.16702	0.35441	0.25362	0.36237	0.31411	0.36876
PHKG1	0.03972	0.07998	0.28151	0.15371	0.10664	0.46971	0.10178	0.15244	0.11772	0.06168	0.33864	0.1258	0.06486	0.16881
PHKG2	0.18383	0.05148	0.16719	0.13213	0.14464	0.0434	0.09308	0.17816	0.11489	0.21287	0.20802	0.09949	0.03659	0.05015
PHLDA1	0.2413	0.12101	0.06833	0.04101	0.20771	0.08364	0.07361	0.02197	0.13607	0.82275	0.08952	0.4848	0.06599	0.10342
PHLDA2	0.03229	0.02058	0.03802	0.00356	0	0	0.02307	0.01422	0	0.08738	0.01641	0	0	0
PHLDA3	0.02257	0.04623	0.11151	0.06464	0.07922	0.25784	0.07864	0.08252	0.0787	0.04169	0.14534	0.14167	0.07997	0.06108
PHLDB1	0.00662	0.05351	0.04781	0.02997	0.00035	8e-05	0.01654	0	0	0.09376	0.04442	0.01077	0	0
PHLDB2	0.09965	0.15329	0.10288	0.0486	0.07376	0.11262	0.03592	0.02466	0.12751	0.14959	0.16832	0.39838	0.01032	0.01409
PHLDB3	0.07066	0.06876	0.05614	0.00443	0.01976	0.05925	0.03192	0.00916	0.044	0.09495	0.06511	0.0368	0.02987	0.00759
PHLPP1	0.1054	0.15424	0.10658	0.05249	0.08357	0.06831	0.0464	0.00666	0.07564	0.16075	0.05459	0.15008	0.01376	0.03268
PHLPP2	0.04314	0.06336	0.05333	0.01472	0.02847	0.00434	0.01957	0.00519	0.00652	0.05645	0.0601	0.06537	0.05662	0.00272
PHOSPHO2	0.01504	0.0266	0.0112	0.00624	0.00732	0.00635	0.00278	0	0.02393	0.03727	0.02123	0	0.03267	0
PHPT1	0.58677	0.7168	0.29575	0.14335	0.5806	0.22907	0.37568	1.00857	1.03606	0.77635	0.4005	0.57679	1.19492	0.38645
PHRF1	0.04895	0.15644	0.21224	0.11428	0.12743	0.20675	0.09586	0.08837	0.14417	0.0584	0.28793	0.19116	0.10904	0.14748
PHTF1	0.0227	0.13443	0.01654	0.00781	0.12452	0.0212	0.06505	0.09666	0.21303	0.04835	0.02576	0.09862	0.18472	0.05159
PHTF2	0.05082	0.09031	0.11296	0.04158	0.38012	0.05602	0.18104	0.07324	0.40496	0.08273	0.19748	0.1145	0.10701	0.4004
PHYH	1.64241	1.64838	0.71072	0.46628	0.19656	0.05393	0.5648	0.06511	0.18362	0.71881	0.70003	0.27787	0.06978	0.02538
PHYHD1	0.00033	0.00755	0.00053	0	0.00037	0.02258	0.0036	0.01637	0.00087	0	0.00377	0.06161	0.02026	0
PHYHIPL	0.18818	0.13164	0.01883	0.01941	0.01042	0.02369	0.01539	0	0.00226	0.67952	0.10539	0.11263	0	0
PHYKPL	0.03017	0.02411	0.09877	0.03314	0.0757	0.03991	0.04027	0.04607	0.07901	0.01751	0.06592	0.08748	0.07914	0.07038
PI15	0.01651	0.01597	0.02031	0.00378	0.00054	0	0	0	0	0.04598	0.05103	0.00407	0	0
PI3	0.00051	0.00012	0.00736	0	0	0	4e-04	0	0	0.01406	0	0	0	0
PI4K2A	0.09046	0.08769	0.09055	0.03063	0.06231	0.00487	0.16827	0.07327	0.04968	0.07372	0.10223	0.14879	0.02147	0.05391
PI4K2B	0.27469	0.14026	0.08719	0.04119	0.06271	0.03436	0.04803	0.07337	0.11814	0.28935	0.17805	0.08366	0.06069	0.00301
PI4KA	0.09586	0.13579	0.10487	0.03489	0.12037	0.07468	0.14621	0.02874	0.2007	0.04475	0.13454	0.10233	0.04742	0.09853
PI4KAP2	0.03916	0.10542	0.04381	0.01012	0.01908	0.00907	0.05106	0.07885	0.00515	0.08186	0.07448	0.06813	0.05106	0
PI4KB	0.19956	0.27339	0.26868	0.18379	0.25409	0.04544	0.21451	0.10535	0.11292	0.32236	0.33158	0.21256	0.30749	0.31046
PIAS1	0.17945	0.13639	0.16226	0.04288	0.21423	0.02765	0.18386	0.20568	0.17143	0.18457	0.17924	0.14088	0.15918	0.3883
PIAS2	0.21665	0.47567	0.91771	0.4576	0.35753	0.60252	0.47535	0.28478	0.39157	0.42461	0.91355	0.44175	0.18436	0.40721
PIAS3	0.0538	0.15557	0.15112	0.04005	0.04287	0.00649	0.07128	0.0734	0.09664	0.08616	0.11596	0.01974	0.18311	0.09824
PIAS4	0.03659	0.03773	0.09224	0.04982	0.0225	0.04843	0.07471	0.03039	0.14373	0.04432	0.10867	0.11202	0.03349	0.02705
PIBF1	0.11661	0.25025	0.17782	0.04209	0.16227	0.11054	0.09216	0.13055	0.22727	0.36226	0.28121	0.26071	0.23803	0.0467
PICALM	0.44642	0.32977	0.37756	0.17538	0.22941	0.06876	0.37567	0.1442	0.16432	0.65848	0.39896	0.24603	0.33295	0.10841
PICK1	0.04623	0.06528	0.07028	0.03248	0.02754	0.01838	0.03974	0	0.02494	0.0014	0.11848	0.03927	0.06034	0
PID1	0.05862	0.08941	0.10911	0.04612	0.0145	0.00864	0.07086	0	0.0168	0.07194	0.08143	0.14322	0	0.00627
PIEZO1	0.1457	0.1059	0.09965	0.05108	0.12312	0.09852	0.10232	0.06818	0.14498	0.15566	0.17024	0.17001	0.12537	0.02876
PIEZO2	0.45839	0.10479	0.44999	0.2493	0.03491	0	0.05482	0	0	0.26854	0.47592	0	0	0
PIF1	0.00019	0.01217	0.00095	0	0.03914	0.01125	0.00322	0.031	0.2324	0	0.19753	0	0.09459	0.04993
PIFO	0	0.03727	0	0	0	0	0.00244	0	5e-04	0	0	0	0	0
PIGA	0.0174	0.04168	0.0497	0.00832	0.01979	0.00296	0.03553	0	0.02672	0.02519	0.02429	0	0	0.04968
PIGB	0.01692	0.02099	0.02755	0.01035	0.03918	0	0.01508	0.01897	0.03867	0.01593	0.06292	0.00865	0.02378	0
PIGC	0.1037	0.05545	0.09753	0.05583	0.09805	0.01296	0.02961	0.0268	0.06359	0.16753	0.12867	0.10166	0.10873	0.01095
PIGF	0.04738	0.09128	0.06417	0.01501	0.04063	0.03341	0.03528	0.03651	0.04694	0.0238	0.04024	0.03438	0.05677	0.05071
PIGG	0.17449	0.1445	0.15008	0.04635	0.16913	0.06757	0.11085	0.23737	0.16755	0.3363	0.26902	0.30555	0.21079	0.10853
PIGH	0.06305	0.09024	0.08739	0.01286	0.04215	0.00447	0.02593	0.037	0.05388	0.13372	0.03901	0.00362	0.04455	0.00256
PIGK	0.15371	0.03575	0.14546	0.0622	0.02777	0.0114	0.04119	0.04939	0.09759	0.22731	0.14921	0.05838	0.05122	0
PIGL	0.02371	0.00893	0.02082	0.01204	0.01189	0.00367	0.02959	0.02902	0.00436	0.02199	0.00652	0.03417	0.04666	0.00371
PIGM	0.18928	0.2613	0.57636	0.33512	0.12168	0.2148	0.27096	0.11879	0.10619	0.32541	0.42453	0.3049	0.17566	0.18397
PIGN	0.03866	0.08554	0.10382	0.05109	0.01871	0.02308	0.08884	0.05709	0.0698	0.08855	0.1243	0.1801	0.00352	0.03056
PIGO	0.03494	0.01735	0.03837	0.00424	0.02319	0.00561	0.02042	0.02567	0.04201	0.06846	0.05073	0.06681	0.05791	0.01856
PIGP	0.06685	0.08693	0.04323	0.02556	0.05894	0.00586	0.03637	0.03065	0.05197	0.10508	0.01348	0.15565	0.06653	0
PIGQ	0.02914	0.11041	0.05434	0.01693	0.02672	0.02127	0.07224	0.0097	0.02711	0.10841	0.16391	0.30793	0	0.11577
PIGR	0.00615	0.14145	0.27588	0.23085	0.0308	0.04156	0.03577	0.023	0.0055	0.00092	0.19115	0.23366	0.0688	0.00482
PIGS	0.1364	0.13609	0.1393	0.04518	0.16268	0.03544	0.16983	0.1123	0.16029	0.24087	0.17639	0.09901	0.10657	0.51678
PIGT	0.86	0.55604	0.47289	0.24363	0.28627	0.17246	0.50875	0.2842	0.35031	1.21429	0.32862	0.45265	0.25852	0.10207
PIGU	0.11853	0.07612	0.10132	0.06346	0.03755	0.0067	0.04884	0.03416	0.09691	0.14508	0.12468	0.11369	0.03377	0.03339
PIGV	0.12503	0.05916	0.03507	0.01553	0.04827	0.00927	0.02262	0.00863	0.05679	0.0296	0.04642	0.00904	0	0
PIGX	0.2009	0.38385	0.91638	0.78771	0.51739	1.83876	0.66098	0.63965	0.38832	0.2566	0.95092	0.72744	0.40255	0.60671
PIGZ	0.01079	0.02007	0.04217	0.00082	2e-04	0	0.01249	0.00188	0.0109	0.07125	0.04192	0.01906	0.01343	0
PIH1D1	0.08101	0.25432	0.30566	0.08604	0.14651	0.03757	0.17024	0.16072	0.29566	0.12321	0.27092	0.18923	0.15089	0.29237
PIH1D2	0.0015	0.02808	0.00355	0	0.00071	0	0.01852	0	0.00033	0.04795	0.01135	0.01773	0	0
PIH1D3	0.00803	0.01404	0.03179	0.0087	0.00605	0.02277	0.02532	0.01662	0.00652	0.01555	0.03116	0.02709	0.00575	0.00126
PIK3AP1	0.16783	0.45372	0.14178	0.08319	0.21189	0.07562	0.40298	0.02603	0.20255	0.15933	0.25087	0.09205	0.16808	0.68042
PIK3C2A	0.32651	0.39252	0.63277	0.42651	0.38731	0.65143	0.52462	0.44478	0.29321	0.54058	0.63626	0.57898	0.44571	0.51574
PIK3C2B	0.03348	0.06968	0.13952	0.0813	0.03827	0.00494	0.02247	0.01891	0.02873	0.09937	0.09607	0.02486	0.05165	0.04697
PIK3C2G	0.00889	0.07699	0.03697	0.01174	0.00696	0.04629	0.00795	0.00121	0.00293	0	0.01562	0.08189	0	0
PIK3C3	0.04175	0.08183	0.10863	0.04337	0.11759	0.05224	0.06384	0.11601	0.09769	0.05884	0.06666	0.16874	0.212	0.19413
PIK3CA	0.18609	0.24761	0.21506	0.10446	0.14035	0.08095	0.08615	0.18853	0.15478	0.42879	0.12606	0.26966	0.39453	0.21893
PIK3CB	0.24467	0.21386	0.31683	0.12931	0.11396	0.03874	0.15082	0.04427	0.04346	0.18514	0.29813	0.13713	0.09445	0.04946
PIK3CD	0.00678	0.02791	0.01983	0.02226	0.40257	0.10158	0.2067	0.03507	0.41141	0.01007	0.00975	0.05061	0.28123	0.45882
PIK3CG	0.00477	0.01287	0.01111	0.002	0.16664	0.02944	0.12938	0.37643	0.24913	0	0.00282	0.03626	0.46151	0.17895
PIK3IP1	0.1244	0.05987	0.05081	0.02743	0.49474	0.08887	0.14713	0.06099	0.30444	0.10376	0.03225	0.07809	0.50116	0.08742
PIK3R1	0.19002	0.3947	0.58359	0.25922	0.82521	0.24179	0.44481	0.22518	0.69166	0.29362	0.55894	0.92565	0.80864	0.412
PIK3R2	0.29636	0.35703	0.32947	0.28122	0.08397	0.16372	0.14079	0.09856	0.13889	0.40407	0.40399	0.20317	0.11281	0.01528
PIK3R3	0.00326	0.11036	0.08128	0.02755	0.10039	0.02552	0.11461	0.03792	0.07595	0.00854	0.07046	0.06968	0.13394	0.00798
PIK3R4	0.05587	0.09328	0.05986	0.01346	0.04443	0.00475	0.0464	0.02138	0.01495	0.1321	0.05796	0.09674	0.01706	0.04962
PIK3R5	0.0018	0.00668	0.00011	0.00028	0.11156	0.01054	0.11222	0.09743	0.15541	0	0.01015	0.01058	0.2239	0.36284
PIKFYVE	0.15447	0.24144	0.34603	0.17756	0.22609	0.17164	0.28263	0.24171	0.31731	0.19361	0.36055	0.18226	0.19835	0.86056
PILRA	0.00549	0.01874	0.00041	0.00186	0.00376	0.00432	0.17652	0	0.00198	0.01316	0.00147	0.00111	0	0
PILRB	0.00614	0.00598	0.06599	0.03693	0.01445	0.0038	0.01119	0.0031	0.00171	0.00485	0.05647	0.0243	0.00407	0.04636
PIM1	0.17911	0.08496	0.03924	0.05525	0.24699	0.05295	0.04469	0.20973	0.20379	0.17159	0.05666	0.08495	0.28621	0.0488
PIM2	0.02963	0.01728	0.01399	0.01717	0.35646	0.20766	0.04426	1.89159	0.40604	0.01782	0.0242	0.14833	1.58447	0.28915
PIM3	0.12595	0.16554	0.05913	0.03156	0.07722	0.01215	0.13041	0.0544	0.13331	0.13957	0.037	0.05117	0.06026	0.04151
PIN1	0.02295	0.08291	0.11527	0.05845	0.14287	0.0381	0.06337	0.1017	0.40321	0.04683	0.16212	0.0994	0.14924	0.0559
PIN1P1	3e-04	0.00043	0.00099	0.00224	0.00206	0	0.00022	0	0.0032	0	0	0	0.0018	0
PIN4	0.55169	0.3922	0.18613	0.0985	0.2201	0.09256	0.15234	0.17667	0.41358	0.54869	0.2899	0.26066	0.36214	0.19393
PIN4P1	0.15638	0.13734	0.29291	0.20626	0.17239	0.27948	0.23141	0.20739	0.15234	0.2004	0.39071	0.20818	0.17273	0.466
PINK1	0.35843	0.3743	0.43497	0.17618	0.03767	0.05596	0.15993	0.21133	0.05158	0.14954	0.28486	0.34981	0.20705	0
PINK1-AS	0.01716	0.01878	0.05901	0.04052	0.03249	0.114	0.03279	0.05338	0.01896	0.00638	0.04702	0.032	0.00898	0.04388
PINLYP	0.00178	0.00088	0	0	9e-05	0	0.00452	0.00909	0.00028	0.03687	0	0	0.02881	0
PINX1	0.00562	0.02675	0.01465	0.00686	0.04154	0.00938	0.0283	0.01054	0.06864	0.00377	0.00263	0.01381	0.09966	0.17859
PIP4K2A	0.16586	0.2096	0.1005	0.03855	0.84831	0.12989	0.25891	0.09936	0.76778	0.14267	0.1221	0.16243	0.53282	0.68259
PIP4K2C	0.03197	0.13299	0.07438	0.04937	0.04464	0.00474	0.03432	0.03476	0.06401	0.08166	0.08701	0.03047	0.00107	0
PIP5K1A	0.02299	0.07097	0.07332	0.04699	0.02382	0.01746	0.02224	0.02005	0.00888	0.0553	0.09504	0.04741	0	0
PIP5K1B	0	0	0.00013	0	0.02559	0.01848	0.00064	0.12522	0.01906	0	0	0.00209	0.09745	0.01183
PIP5K1C	0.01125	0.00963	0.02982	0.01929	0.00963	0.00577	0.04677	0.00849	0.00319	0.02101	0.03548	0.04167	0.09916	0.01205
PIP5K1P1	0.00058	0.00338	0.007	0.00211	0.00147	4e-05	0.00013	0.00084	0	0.00036	0.00309	0	0	0
PIPOX	0.4692	0.34736	0.4578	0.27239	0.12996	0.37751	0.12747	0.09116	0.09308	0.38336	0.33593	0.93238	0.11501	0.16581
PIPSL	0.01878	0.05361	0.08823	0.12045	0.08048	0.76874	0.11229	0.15033	0.03059	0.01313	0.09411	0.13594	0.04878	0.08411
PIR	0.06721	0.1503	0.07608	0.01897	0.00926	0.00048	0.03357	0	0.00359	0.06298	0.07986	0.10028	0.02972	0
PISD	0.04815	0.09962	0.04297	0.0398	0.04589	0.0118	0.07554	0.04847	0.03931	0.03733	0.01991	0.05145	0.08195	0.02155
PITHD1	0.22637	0.15513	0.06976	0.0218	0.11044	0.03965	0.18051	0.09414	0.18465	0.30306	0.12735	0.08582	0.0882	0.04493
PITPNA	0.06482	0.14492	0.08453	0.03315	0.12323	0.04774	0.11179	0.17652	0.19287	0.13742	0.03638	0.1048	0.06258	0.22378
PITPNA-AS1	0.03672	0.02163	0.01378	0.00125	0.01728	0.00899	0.00358	0.1457	0.05153	0.03009	0.03239	0.04247	0.05918	0
PITPNB	0.22648	0.34913	0.16594	0.05735	0.28102	0.1035	0.15916	0.36736	0.45684	0.30032	0.1683	0.5245	0.56338	0.45473
PITPNC1	0.04941	0.0684	0.02994	0.00523	0.15689	0.02035	0.01435	0.01877	0.07295	0.11615	0.05002	0.06719	0.07712	0.02249
PITPNM1	0.01451	0.05393	0.04439	0.03614	0.1229	0.03929	0.03324	0.04251	0.12525	0.01895	0.09057	0.07516	0.17961	0.23817
PITPNM2	0.05189	0.05151	0.31232	0.14854	0.04127	0.02197	0.03455	0.01545	0	0.01916	0.12736	0.03812	0.04574	0.01774
PITPNM3	0.00263	0.01108	0.00873	0.00139	0.01676	0.13082	0.0032	0.03522	0.00568	0	0.00845	0.02646	0.01	0.00272
PITRM1	0.21796	0.14442	0.21001	0.08154	0.08771	0.04317	0.07178	0.13911	0.1802	0.35359	0.17761	0.12468	0.16015	0.09638
PITX1	0.0061	0.07091	0.00332	0	0.0154	0.01038	0.02298	0	0.00061	0.02737	0.01718	0	0	0
PIWIL2	0.07298	0.08074	0.23673	0.17607	0.12504	0.37277	0.14802	0.18314	0.11275	0.101	0.21738	0.23522	0.15335	0.14842
PIWIL3	0.00012	0.00642	0.0022	0.0119	0.00144	0	0	9e-04	0	0.00192	0	0.00098	0.0017	0
PIWIL4	0.00127	0.01655	0.00225	0.00419	0.01418	0.0038	0.00218	0	0.00162	0	0	0.00145	0.01238	0
PJA1	0.01944	0.07343	0.03971	0.03049	0.02051	0.00343	0.02613	0.00828	0.01651	0.03999	0.05723	0	0.02788	0
PJA2	0.62127	0.6223	0.52258	0.24318	0.42178	0.18846	0.43692	0.5396	0.51045	0.72175	0.3146	0.48446	0.7621	0.53582
