Cell	UMAP_1	UMAP_2	Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Patient	Sample	Tissue
HCC2_COL12_ROW35	3.17776344338433	2.55141814288802	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL12_ROW36	3.32161376992242	4.3319804244966	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL12_ROW38	2.14006565133111	3.88070841369337	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL12_ROW40	3.51282451668755	2.03937538203902	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW1	3.70888565102593	2.72650344905562	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW2	3.98030469933526	2.7391088777513	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW3	3.480225544367	4.32590265807814	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW5	3.65745828667657	3.58705564078993	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW6	3.86863945046441	3.03726716575331	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW8	3.91249845543877	4.92278714713759	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW9	2.71049068490044	4.54962869224257	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW10	3.65623853722588	2.58800240096754	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW11	5.11485384026544	3.34760923919386	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW12	4.9031557849981	2.41818662223524	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW13	5.01776693383233	3.32040901717848	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW14	3.78547761956231	3.36069651183791	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW15	3.38889930764214	4.57296915588087	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW16	4.67328403512017	4.11473484573073	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW18	4.08592031517999	4.81024785575575	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW19	6.13295267144219	2.26614959773726	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW20	4.55274580040948	4.37505431708998	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW22	3.46419475594537	3.69068022308058	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW23	3.44035718956963	4.86337538299269	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW24	3.58392952004449	3.91151567039198	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW27	4.33826301613824	3.86041994628615	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW29	5.12535665551202	3.05493159827895	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW30	3.61936424294488	4.66046782073683	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW31	4.84712074318902	3.43460579452223	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW32	3.44288776436822	4.50607581672377	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW33	1.38299296418206	3.25653739509291	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW35	3.12052057305352	3.82858963546461	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW37	4.50219533959405	3.91622133788771	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW38	6.44027326622979	2.24884315070814	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL13_ROW40	3.4316358379461	3.80036731300063	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW1	1.70307491341607	3.74147053298659	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW2	2.41488311806695	3.4297358566255	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW3	4.24191949883477	2.15072746810622	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW4	4.74098585167901	4.33290381965346	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW5	6.54611013451592	2.13559790191359	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW6	2.82584808388726	3.55714579162306	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW7	2.86764905968682	3.30504675445265	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW8	5.30140874901788	3.59209342536635	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW12	3.69532630959527	2.72596939143843	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW14	3.90545175591485	2.99852569637007	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW15	5.0822067073919	2.89135284957594	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW16	4.09175012627618	4.4861232810945	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW17	3.17810581246392	4.54631491241164	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW18	6.2179751209356	2.58071704444594	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW19	6.24815319100396	2.25492353973097	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW20	6.27126405755059	2.33378429946608	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW21	4.73769472161309	2.31463130054182	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW22	5.43801496544854	3.49148221549696	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW23	3.3840169719793	4.4444744163484	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW25	3.0701012424566	2.16564686832136	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW26	4.79996250191705	4.31432385978407	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW28	5.08918903389947	3.26491065559096	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW31	6.58510683098809	1.96964057025618	5	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW32	2.53124807396905	4.61323400077528	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW33	2.63498495141045	2.61217458781905	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW34	3.73940799752252	4.57955308494276	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW35	4.71573493996636	3.36759491500563	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW36	5.50225303689019	2.79252894458479	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW38	2.74511669198052	2.66917141017622	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL14_ROW40	1.60548708954827	3.5408324771852	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW1	3.33922098198907	3.51338191566176	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW4	3.88741491356866	2.79327674445814	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW6	3.38692853966729	4.5573153072328	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW7	2.6073646358587	3.6207541995973	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW10	4.4020047000982	3.89199610290236	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW11	3.54093931237237	3.97676296767897	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW13	3.14958475152032	4.51563473281569	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW14	4.17973087349908	2.95101113853163	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW15	5.73828027764336	2.81740363177962	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW16	1.91071413079278	3.18164177474684	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW17	5.41739604989068	2.95214291152663	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW18	4.99971149483697	2.86276956138319	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW19	5.20466325799004	2.47024913367934	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW22	3.63933704415337	2.15607716378874	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW25	6.15235231438653	2.41104503211684	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW26	4.05069873848931	5.0812685066194	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW29	4.37183712044732	3.81125970420546	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW31	4.84533403435723	3.42587681350417	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW33	4.21282241860406	2.57190962371535	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW34	4.20835636178033	4.48480458793349	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW35	3.86299560585992	3.76141067084975	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW36	3.54857109108941	4.53503771362013	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW37	1.80110595742242	3.67932959136671	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW38	6.18451164284722	2.50504334506697	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL15_ROW40	3.55650423089044	2.63544757899947	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW2	3.3640408329107	4.83288450774855	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW3	2.9465660862066	3.25846810874647	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW4	3.50534151116387	3.53523130950636	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW5	4.1870183757879	4.78703256187147	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW6	4.31267164269463	4.5934710079164	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW7	6.20810506859795	2.51597400245375	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW8	6.03226039925591	2.36824985084242	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW9	3.39880416909234	2.76495178279585	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW10	1.73673556366937	3.71777673301405	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW11	1.47441790619866	3.21120293674177	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW12	4.32851980248467	2.03585501250929	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW13	4.25824401894586	3.48740335044569	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW14	4.22401903191583	3.59516497192091	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW15	5.60457037011163	2.82123489913649	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW16	1.40134714165704	3.3982486301393	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW18	4.29572580376641	3.59171195563979	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW20	5.22229049721734	2.58326049384779	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW21	4.33481262246148	2.80681820449538	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW22	3.42776678124444	3.70351596412367	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW23	3.54936454812066	3.06140835818953	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW24	5.81016538659112	2.62198932704634	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW25	5.29929016152398	2.43730111655897	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW26	3.15100667992608	4.28944297370619	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW28	6.65545652428643	2.36288304862685	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW30	5.44303463021294	3.35249324378676	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW32	3.46580598870294	1.80285622415251	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW34	5.96482656517999	2.21362795171446	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW35	3.87571905175225	3.73846812781996	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL16_ROW40	3.49717710534112	2.21029640969939	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW4	6.08220956841485	2.32560785350508	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW5	3.00303886452691	3.88956113395399	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW11	3.73754833260552	4.88422437247938	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW12	4.70301912346856	4.07093091544813	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW13	5.42160366097466	3.06600351867384	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW14	5.05423162499444	3.58866973457045	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW15	2.95479581872002	2.61613472041792	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW17	4.29921672860162	4.75114603576369	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW18	3.50246093789117	3.07204897937483	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW20	2.40805862465875	4.59378214416212	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW21	5.65170953789727	3.08871920642561	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW22	1.4927987865545	3.21640105781264	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW23	3.54491041222588	3.89176793632216	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW24	6.30491588631646	2.57386334476179	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW25	4.16939447442071	2.57712586459822	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW26	5.68720958748834	2.98416383800215	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW28	4.88099906960503	4.13314815101332	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW29	1.62325261155145	3.54718990859694	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW31	3.93333480874078	4.74421854552931	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW32	3.42890070000665	4.33279414710707	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW34	4.01041505852715	5.08800383147902	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW35	6.24141548195855	2.3577395254106	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW36	3.80628250161187	2.93198581275648	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW38	1.37755916634576	3.29086061057753	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL17_ROW40	5.72440956154839	2.27353079852766	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW1	2.67132113495843	2.75288076934523	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW3	5.21205280343072	3.60449429092116	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW4	5.39087961236016	2.61609657344527	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW5	3.1997136882879	4.6422569328279	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW6	1.27008650818841	3.40485830840773	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW7	5.13663909951226	3.6826815181703	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW8	7.00186250725762	-5.28314856949144	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW9	1.54267356911675	3.20380945739455	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW10	3.30522821465508	2.50845916804976	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW11	3.21538255730645	3.79832692680067	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW14	4.46003912011163	4.87293334541029	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW15	3.55275056878106	2.17337413367934	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW16	5.2022485546209	2.65330739555067	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW18	5.31764743844048	3.16332002219862	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW19	4.19778535882012	4.96316953239149	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW22	4.34468172112481	2.12015362319655	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW23	3.71622560540215	4.29805870589918	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW24	3.52164409676568	2.05180426177687	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW25	3.58441970864312	3.72334833678908	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW29	5.31790779152886	2.92235334453291	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW30	4.02510736504571	2.49626656112379	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW31	4.80429170647637	4.10076399383253	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW33	3.78493259469048	2.75029774245924	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW34	6.67668960610406	2.31455894050307	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW36	2.51580665627496	2.71344681319899	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW38	3.67007396737115	4.92458863792128	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL18_ROW40	2.48940179863946	3.1544091278047	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW1	6.72757576027886	2.32872684535689	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW6	3.0766382030584	3.8300375514955	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW9	2.51431654015557	2.57944281634993	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW10	3.58729789773003	2.09527375039763	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW12	4.12721965828912	4.23850198325819	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW14	3.87504528084771	1.94605060157484	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW15	3.03890798607842	2.22361876306242	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW16	3.99426219979302	3.54774542388625	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW17	4.55869625130669	2.73300095138258	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW18	2.88809106865899	2.67867918548292	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW19	4.00378368416802	4.98442669448561	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW20	3.83785675087945	2.09192766484923	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
HCC2_COL19_ROW21	2.37372563401238	2.73749299583144	1	Malignant cells	Malignant	Malignant	Patient 2	Patient 2	Tumor
